,date,team1,team2,score1,score2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,elo_spread,qb_spread,vegas_spread,result
4944,2001-12-23,NYG,SEA,27.0,24.0,1490.991,1476.995,0.6117650319580354,0.38823496804196456,1491.72476695,1509.42108078,0.5582915321999999,0.4417084678,-3.1598400000000013,-1.6276050527751915,-3.0,-3.0
4945,2001-12-23,PIT,DET,47.0,14.0,1676.7020000000002,1353.098,0.9035219117217718,0.09647808827822824,1658.97619433,1333.6831205,0.913856724623,0.08614327537699995,-15.544160000000009,-16.410507700337316,-10.0,-33.0
4946,2001-12-23,TB,NO,48.0,21.0,1566.283,1520.828,0.6538102397042502,0.34618976029574977,1567.7154979,1515.40414552,0.62811330948,0.37188669052,-4.418199999999995,-3.6420377663185133,-2.5,-27.0
4947,2001-12-29,TB,BAL,22.0,10.0,1588.251,1601.0839999999998,0.5745152149928239,0.4254847850071761,1591.51458035,1590.48739616,0.586832975264,0.413167024736,-2.086679999999997,-2.438221710854238,-1.5,-12.0
4948,2001-12-30,CAR,ARI,7.0,30.0,1357.987,1358.5529999999999,0.5916793119916621,0.4083206880083379,1345.03358561,1367.35619282,0.532198851867,0.467801148133,-2.5773599999999988,-0.8962023987971455,-1.0,23.0
4949,2001-12-30,CIN,PIT,26.0,23.0,1327.0529999999999,1682.485,0.15817621901827456,0.8418237809817255,1331.02932067,1664.09674363,0.124322498401,0.8756775015989999,11.617279999999992,13.564711400468552,8.0,-3.0
4950,2001-12-30,DAL,SF,27.0,21.0,1374.385,1606.185,0.2768425609731173,0.7231574390268827,1383.1713000999998,1603.48703176,0.316217923907,0.683782076093,6.671999999999996,5.358899671397567,6.5,-6.0
4951,2001-12-30,DEN,OAK,23.0,17.0,1504.9879999999998,1630.135,0.4142959719343586,0.5857040280656414,1529.18425303,1617.40950785,0.443220334347,0.5567796656530001,2.405879999999999,1.5850190216218585,-1.0,-6.0
4952,2001-12-30,DET,CHI,0.0,24.0,1347.315,1598.0839999999998,0.2555224688596683,0.7444775311403318,1328.5625712,1612.40508327,0.22074073216999995,0.7792592678300001,7.430759999999999,8.764791958088257,5.5,24.0
4953,2001-12-30,GB,MIN,24.0,13.0,1616.45,1448.404,0.7927398946304964,0.2072601053695036,1604.39506203,1474.0756941,0.8824723480399999,0.11752765196000005,-9.321840000000002,-14.008976738766115,-12.0,-11.0
4954,2001-12-30,JAX,KC,26.0,30.0,1511.9189999999999,1447.59,0.6779742002551767,0.3220257997448233,1517.00577862,1459.87010207,0.662383678264,0.33761632173600004,-5.173160000000007,-4.682979015809842,-4.5,4.0
4955,2001-12-30,MIA,ATL,21.0,14.0,1567.5510000000002,1397.2160000000001,0.7948964950157803,0.2051035049842197,1533.66432859,1392.54967075,0.768885139647,0.23111486035300002,-9.4134,-8.352537542819995,-7.0,-7.0
4956,2001-12-30,NYJ,BUF,9.0,14.0,1590.9389999999999,1342.269,0.8588328497871741,0.1411671502128259,1580.94599549,1345.46295253,0.859679146073,0.140320853927,-12.546800000000001,-12.595426766294443,-7.0,5.0
4957,2001-12-30,PHI,NYG,24.0,21.0,1599.231,1501.382,0.7185810864377628,0.28141891356223725,1595.791994,1503.74912938,0.709203259712,0.290796740288,-6.513959999999998,-6.194899026084666,-5.0,-3.0
4958,2001-12-30,LAC,SEA,22.0,25.0,1371.7720000000002,1466.604,0.4571734957131881,0.5428265042868119,1389.79962434,1497.39671835,0.402083665188,0.597916334812,1.1932800000000021,2.757183811922884,-1.5,3.0
4959,2001-12-30,LAR,IND,42.0,17.0,1700.965,1463.2060000000001,0.8510450178983667,0.14895498210163327,1708.61047359,1448.72191028,0.8676961672169999,0.13230383278299995,-12.110360000000004,-13.068724054489914,-13.0,-25.0
4960,2001-12-30,TEN,CLE,38.0,41.0,1567.644,1400.747,0.7916510591118863,0.20834894088811373,1548.05255981,1420.25018601,0.7777952916159999,0.222204708384,-9.275879999999994,-8.705792842826755,-5.0,3.0
4961,2002-01-06,CAR,NE,6.0,38.0,1319.245,1585.384,0.2390583240874589,0.7609416759125411,1310.85840959,1597.85072742,0.207071564347,0.792928435653,8.045560000000005,9.329816450694755,6.5,32.0
4962,2002-01-06,CHI,JAX,33.0,13.0,1613.253,1488.733,0.7485633594082333,0.25143664059176674,1625.32863848,1494.48606909,0.7536994399420001,0.24630056005800005,-7.5808,-7.771724690928365,-6.0,-20.0
4963,2002-01-06,DET,DAL,15.0,10.0,1332.146,1404.838,0.4889321304157153,0.5110678695842847,1315.63901599,1411.50850905,0.409808844286,0.590191155714,0.3076800000000001,2.534581923539098,3.0,-5.0
4964,2002-01-06,IND,DEN,29.0,10.0,1454.674,1528.4229999999998,0.4874118375580576,0.5125881624419424,1441.21550067,1551.25056624,0.44450118927,0.5554988107300001,0.3499600000000003,1.5489632996034677,-2.0,-19.0
4965,2002-01-06,MIA,BUF,34.0,7.0,1575.256,1378.1629999999998,0.8188727070602696,0.1811272929397304,1542.44290508,1381.4156169999999,0.812385380177,0.187614619823,-10.483720000000005,-10.183926744238748,-6.5,-27.0
4966,2002-01-06,NO,SF,0.0,38.0,1453.9089999999999,1575.7320000000002,0.4189465308122496,0.5810534691877504,1449.4334908,1575.14982281,0.405362853763,0.5946371462369999,2.2729199999999974,2.662529388999673,2.5,38.0
4967,2002-01-06,NYG,GB,25.0,34.0,1494.1170000000002,1625.764,0.4052466297480366,0.5947533702519634,1496.21678316,1609.43383063,0.408030576178,0.591969423822,2.665879999999997,2.585705067050854,3.0,9.0
4968,2002-01-06,OAK,NYJ,22.0,24.0,1606.7,1555.045,0.6618434648573732,0.3381565351426268,1595.34319465,1544.99333102,0.691466205105,0.308533794895,-4.666199999999998,-5.607491491567618,-4.5,2.0
4969,2002-01-06,PIT,CLE,28.0,7.0,1655.594,1425.283,0.8455277821213162,0.15447221787868382,1635.39333726,1444.18290124,0.83282306542,0.16717693458000005,-11.812440000000004,-11.15802219322745,-7.0,-21.0
4970,2002-01-06,SEA,KC,21.0,18.0,1479.11,1470.776,0.6039962810041845,0.3960037189958156,1508.20616702,1482.3898115999998,0.6604534653140001,0.33954653468600005,-2.9333599999999938,-4.623086730672959,-3.5,-3.0
4971,2002-01-06,LAR,ATL,31.0,13.0,1709.497,1389.51,0.9016916212269928,0.09830837877300724,1716.1168832000003,1383.77109425,0.8869491160870001,0.113050883913,-15.399480000000004,-14.313995886821528,-14.5,-18.0
4972,2002-01-06,TB,PHI,13.0,17.0,1609.5729999999999,1606.496,0.5967358419524361,0.4032641580475639,1612.13821,1603.32434022,0.701511333391,0.29848866660900003,-2.7230800000000004,-5.937709532805399,-3.0,4.0
4973,2002-01-06,TEN,CIN,21.0,23.0,1543.108,1353.943,0.8120050334852444,0.1879949665147556,1524.11984458,1359.73272705,0.815942260553,0.184057739447,-10.1666,-10.347285496733848,-5.5,2.0
4974,2002-01-07,BAL,MIN,19.0,3.0,1579.763,1439.09,0.7656570941755345,0.2343429058244655,1569.86376651,1469.0369255,0.845673042403,0.154326957597,-8.226920000000002,-11.820171074899406,-10.0,-16.0
4975,2002-01-12,OAK,NYJ,38.0,24.0,1591.344,1570.401,0.6212195180276942,0.37878048197230585,1579.11611552,1561.22041015,0.679654472892,0.320345527108,-3.43772,-5.226712239188186,-4.5,-14.0
4976,2002-01-12,PHI,TB,31.0,9.0,1626.318,1589.751,0.6421404941448474,0.3578595058551526,1627.53897663,1587.92357358,0.6871196104699999,0.31288038953,-4.062680000000001,-5.466463998367064,-3.5,-22.0
4977,2002-01-13,GB,SF,25.0,15.0,1643.8770000000002,1605.656,0.6443254526237716,0.3556745473762284,1627.68797143,1603.97900276,0.661951045983,0.338048954017,-4.1288399999999985,-4.6695404202229085,-3.5,-10.0
4978,2002-01-13,MIA,BAL,3.0,20.0,1586.0420000000001,1591.906,0.5842911287357228,0.4157088712642773,1553.64942058,1577.57307512,0.600234712231,0.399765287769,-2.3654399999999987,-2.824256425204075,-2.5,17.0
4979,2002-01-19,CHI,PHI,19.0,33.0,1627.349,1647.769,0.5638059966637016,0.4361940033362984,1639.10897864,1646.01213709,0.605089654559,0.394910345441,-1.7831999999999937,-2.9651394661231483,-3.0,14.0
4980,2002-01-19,NE,OAK,16.0,13.0,1600.701,1611.088,0.5779534466147438,0.4220465533852562,1610.9432007999999,1595.49361803,0.613178861215,0.386821138785,-2.1845200000000013,-3.201231606255511,-3.0,-3.0
4981,2002-01-20,PIT,BAL,27.0,10.0,1664.014,1626.616,0.6432390023694035,0.3567609976305965,1644.56538147,1613.42162122,0.721880168898,0.278119831102,-4.095919999999995,-6.62773046881122,-5.5,-17.0
4982,2002-01-20,LAR,GB,45.0,17.0,1714.424,1660.17,0.6651836970607484,0.3348163029392516,1721.84292009,1643.08317609,0.746749036672,0.253250963328,-4.770159999999997,-7.51397703997818,-11.0,-28.0
4983,2002-01-27,PIT,NE,17.0,24.0,1683.72,1612.12,0.6870433717455185,0.31295662825448145,1659.51671417,1621.29170596,0.694345617966,0.305654382034,-5.464000000000006,-5.7015211606605325,-10.0,7.0
4984,2002-01-27,LAR,PHI,29.0,24.0,1735.8129999999999,1678.9370000000001,0.6685368002763058,0.3314631997236942,1737.5566077999997,1679.92715906,0.6688743132630001,0.33112568673700005,-4.875040000000009,-4.885626337282716,-11.0,-5.0
4985,2002-02-03,LAR,NE,17.0,20.0,1747.068,1642.5839999999998,0.6459898604270339,0.354010139572966,1748.79843056,1652.16928731,0.691236678469,0.30876332153099995,-4.179359999999992,-5.60001712703295,-14.0,3.0
4986,2002-09-05,NYG,SF,13.0,16.0,1485.6689999999999,1561.2420000000002,0.4847889251429989,0.5152110748570011,1466.5716983,1572.57417736,0.440512066923,0.559487933077,0.4229199999999942,1.6613266347753788,4.0,3.0
4987,2002-09-08,BUF,NYJ,31.0,37.0,1413.251,1535.4379999999999,0.4184365452671516,0.5815634547328484,1442.626467,1508.57397948,0.481605438828,0.518394561172,2.287480000000003,0.5115048574737484,3.0,6.0
4988,2002-09-08,CAR,BAL,10.0,7.0,1370.9520000000002,1572.94,0.3124765918694971,0.6875234081305028,1372.24798582,1493.35117523,0.402083526716,0.597916473284,5.479520000000003,2.757187814221005,-0.0,-3.0
4989,2002-09-08,CHI,MIN,27.0,23.0,1565.787,1452.964,0.735679362427755,0.264320637572245,1521.9853237,1490.01502598,0.610488613946,0.389511386054,-7.1129200000000035,-3.122518577907262,-4.5,-4.0
4990,2002-09-08,CIN,LAC,6.0,34.0,1417.743,1407.844,0.6061490326943157,0.39385096730568425,1444.81327606,1444.57781682,0.5991486352709999,0.400851364729,-2.995959999999995,-2.792819326436058,-3.0,28.0
4991,2002-09-08,CLE,KC,39.0,40.0,1446.2420000000002,1475.1,0.5518257147851052,0.4481742852148948,1484.16685712,1465.56788314,0.577843633586,0.422156366414,-1.4456800000000043,-2.1813918345551473,-2.0,1.0
4992,2002-09-08,DEN,LAR,23.0,16.0,1500.059,1653.8429999999998,0.3749399636082739,0.625060036391726,1529.60927142,1630.76906449,0.42024246639300006,0.579757533607,3.5513600000000047,2.235943425291292,3.0,-7.0
4993,2002-09-08,GB,ATL,37.0,34.0,1594.1870000000001,1424.7220000000002,0.7940787845072818,0.20592121549271825,1581.19321964,1444.36779052,0.754312840322,0.24568715967800006,-9.378599999999995,-7.794704655811928,-7.0,-3.0
4994,2002-09-08,HOU,DAL,19.0,10.0,1300.0,1425.973,0.4131426596824684,0.5868573403175317,1334.24,1419.82481767,0.46569144263800005,0.534308557362,2.4389199999999973,0.9551019554584866,8.5,-9.0
4995,2002-09-08,JAX,IND,25.0,28.0,1484.7579999999998,1492.006,0.5823547075784868,0.4176452924215132,1467.1812730999998,1533.784299,0.480824175686,0.519175824314,-2.3100799999999997,0.5332506462153881,3.5,3.0
4996,2002-09-08,MIA,DET,49.0,21.0,1535.889,1402.016,0.7585607525240524,0.2414392474759476,1529.70463877,1408.19907679,0.7498787097859999,0.25012129021400004,-7.954919999999992,-7.6294458116094885,-9.5,-28.0
4997,2002-09-08,OAK,SEA,31.0,17.0,1568.1129999999998,1494.8239999999998,0.6891300772749929,0.31086992272500713,1544.67002508,1502.42011211,0.664991230403,0.335008769597,-5.53156,-4.764155876156119,-7.5,-14.0
4998,2002-09-08,TB,NO,20.0,26.0,1547.2,1450.99,0.7166692222086062,0.2833307777913938,1541.18231403,1453.82540241,0.6992676687100001,0.30073233129,-6.4483999999999995,-5.863413243602907,-6.0,6.0
4999,2002-09-08,TEN,PHI,27.0,24.0,1516.957,1613.455,0.4547945139077043,0.5452054860922957,1499.45396208,1590.37451918,0.453436632517,0.5465633674829999,1.2599199999999933,1.297982675147216,-2.0,-3.0
5000,2002-09-09,NE,PIT,30.0,14.0,1609.259,1603.8370000000002,0.5999799623380547,0.4000200376619453,1536.9726506,1595.04536285,0.492401638912,0.5075983610879999,-2.816880000000003,0.21121154278139084,2.5,-16.0
5001,2002-09-15,ATL,CHI,13.0,14.0,1419.5620000000001,1573.6589999999999,0.3745177953907671,0.6254822046092329,1438.11017204,1534.09357255,0.458976903534,0.541023096466,3.563880000000009,1.1427995840875824,-2.5,1.0
5002,2002-09-15,BAL,TB,0.0,25.0,1552.612,1517.1029999999998,0.6407397501742732,0.3592602498257268,1476.23720096,1512.02535355,0.529108339459,0.470891660541,-4.02036,-0.8099777194519211,4.5,25.0
5003,2002-09-15,CAR,DET,31.0,7.0,1391.28,1387.104,0.5982572930204301,0.4017427069795699,1389.36196009,1392.69831787,0.579940709921,0.420059290079,-2.767039999999998,-2.241168028774907,-3.0,-24.0
5004,2002-09-15,CLE,CIN,20.0,7.0,1438.464,1375.483,0.6762777253886735,0.3237222746113265,1475.95262455,1403.14051085,0.668227205397,0.33177279460299997,-5.119239999999998,-4.865334112635421,-3.5,-13.0
5005,2002-09-15,DAL,TEN,21.0,13.0,1398.1770000000001,1532.293,0.40182572219234985,0.5981742778076502,1394.94901143,1514.83478041,0.384474566677,0.615525433323,2.7646399999999995,3.2700541827051834,3.5,-8.0
5006,2002-09-15,IND,MIA,13.0,21.0,1508.5870000000002,1550.8010000000002,0.5327447563845574,0.4672552436154426,1547.03527935,1545.20539769,0.5799414652579999,0.420058534742,-0.9114400000000019,-2.2411895739967727,-0.0,8.0
5007,2002-09-15,KC,JAX,16.0,23.0,1482.878,1468.1770000000001,0.6127284761792714,0.3872715238207286,1473.78211571,1453.93029275,0.618083494112,0.381916505888,-3.1880399999999995,-3.345259481060739,-3.5,7.0
5008,2002-09-15,MIN,BUF,39.0,45.0,1445.092,1397.379,0.6567463480448912,0.3432536519551088,1477.90677713,1423.99156517,0.669099357325,0.330900642675,-4.50852000000001,-4.892688033430033,-3.5,6.0
5009,2002-09-15,NO,GB,35.0,20.0,1481.0870000000002,1599.3470000000002,0.4239474927791967,0.5760525072208034,1482.98236289,1587.45083812,0.419278634798,0.580721365202,2.1304,2.2634411482454517,2.5,-15.0
5010,2002-09-15,NYJ,NE,7.0,44.0,1551.3110000000001,1631.223,0.4785530747462087,0.5214469252537912,1527.20888131,1565.80453991,0.521103093051,0.478896906949,0.5964800000000033,-0.5869059022613101,-1.0,37.0
5011,2002-09-15,PIT,OAK,17.0,30.0,1581.8729999999998,1583.954,0.5895706803523153,0.4104293196476847,1566.21347353,1561.88258074,0.577046705266,0.42295329473399995,-2.5167600000000037,-2.158696852989838,-4.0,13.0
5012,2002-09-15,LAC,HOU,24.0,3.0,1450.104,1327.796,0.7461591693344519,0.2538408306655481,1486.25058202,1359.11580624,0.7547520791269999,0.245247920873,-7.492319999999999,-7.811183740561727,-13.5,-21.0
5013,2002-09-15,SF,DEN,14.0,24.0,1574.619,1527.148,0.6564322402832615,0.3435677597167385,1584.56146078,1554.34931554,0.637780117824,0.36221988217600004,-4.498840000000002,-3.931179063049973,-3.5,10.0
5014,2002-09-15,SEA,ARI,13.0,24.0,1478.9820000000002,1416.875,0.6751752999721609,0.32482470002783914,1485.20755645,1408.60902025,0.7088201061839999,0.291179893816,-5.084279999999998,-6.1819943167750155,-4.0,11.0
5015,2002-09-15,LAR,NYG,21.0,26.0,1626.754,1472.2920000000001,0.7795979267394042,0.2204020732605958,1606.02902037,1454.58441488,0.7782746740340001,0.22172532596600006,-8.778480000000002,-8.725081539009903,-12.0,5.0
5016,2002-09-22,ARI,LAC,15.0,23.0,1452.4879999999998,1464.566,0.5755772697541367,0.4244227302458633,1446.49773599,1500.17595275,0.49688197263899997,0.5031180273610001,-2.1168799999999988,0.08666621639542106,2.5,8.0
5017,2002-09-22,ATL,CIN,30.0,3.0,1414.5729999999999,1359.336,0.6664427688733254,0.33355723112667457,1431.82897104,1386.54660438,0.672103791214,0.327896208786,-4.809479999999999,-4.987199198413252,-7.0,-27.0
5018,2002-09-22,CHI,NO,23.0,29.0,1578.649,1513.8229999999999,0.6785985019993921,0.3214014980006081,1540.37477355,1516.03452514,0.6169054815389999,0.383094518461,-5.193039999999996,-3.3106030610060873,2.0,6.0
5019,2002-09-22,DEN,BUF,28.0,23.0,1560.325,1424.319,0.7608023764855253,0.2391976235144747,1586.3661875,1451.5647434,0.733782872582,0.266217127418,-8.040240000000006,-7.045305242094586,-7.5,-5.0
5020,2002-09-22,DET,GB,31.0,37.0,1362.03,1566.611,0.3092788660074929,0.6907211339925071,1366.32754993,1554.39867587,0.38785687495899995,0.612143125041,5.583240000000005,3.170903717952753,7.5,6.0
5021,2002-09-22,HOU,IND,3.0,23.0,1313.335,1484.931,0.35123480381813416,0.6487651961818659,1345.19043551,1520.88402472,0.304675674972,0.695324325028,4.26384,5.7335942552690184,10.5,20.0
5022,2002-09-22,MIA,NYJ,30.0,3.0,1574.457,1516.729,0.6696227162561836,0.3303772837438164,1571.35665231,1489.04319164,0.7066395015260001,0.29336049847400003,-4.9091200000000015,-6.108740418735679,-6.0,-27.0
5023,2002-09-22,MIN,CAR,14.0,21.0,1418.1529999999998,1416.355,0.5949628553685451,0.405037144631455,1450.3335989,1415.73272804,0.6359084259000001,0.3640915741,-2.6719200000000036,-3.87494321607018,-6.5,7.0
5024,2002-09-22,NE,KC,41.0,38.0,1665.8039999999999,1456.4379999999999,0.8291163605577784,0.17088363944222162,1603.97022958,1447.06095945,0.7923456078769999,0.207654392123,-10.974639999999997,-9.305176536525652,-8.5,-3.0
5025,2002-09-22,NYG,SEA,9.0,6.0,1503.325,1443.37,0.6724525895253264,0.3275474104746736,1485.54359639,1447.31884071,0.613932030628,0.3860679693720001,-4.998200000000007,-3.223304337085108,-5.5,-3.0
5026,2002-09-22,PHI,DAL,44.0,13.0,1632.116,1425.316,0.8270133724610325,0.17298662753896754,1611.02840826,1423.04188663,0.814753144737,0.18524685526299997,-10.871999999999996,-10.292403219877883,-10.0,-31.0
5027,2002-09-22,TEN,CLE,28.0,31.0,1505.154,1454.612,0.6604080646405691,0.3395919353594309,1486.74190521,1492.54653102,0.565163726641,0.434836273359,-4.621679999999995,-1.8215762412423375,-4.5,3.0
5028,2002-09-23,TB,LAR,26.0,14.0,1560.854,1595.721,0.5432564681414461,0.4567435318585539,1546.8233656,1575.06983886,0.547022054348,0.452977945652,-1.2053200000000033,-1.3108444536718273,1.5,-12.0
5029,2002-09-29,ARI,NYG,21.0,7.0,1426.5710000000001,1511.918,0.4707517428304342,0.5292482571695658,1424.68399346,1495.86945316,0.476198266201,0.523801733799,0.8138799999999985,0.6620659484477552,3.0,-14.0
5030,2002-09-29,BUF,CHI,33.0,27.0,1416.465,1550.5829999999999,0.4018229549278607,0.5981770450721393,1442.73195759,1515.42738794,0.49320432019500005,0.506795679805,2.764720000000007,0.1888965112451652,-3.0,-6.0
5031,2002-09-29,CIN,TB,7.0,35.0,1338.2579999999998,1583.9679999999998,0.2611016857403435,0.7388983142596566,1365.8662705999998,1569.71961382,0.267086408231,0.732913591769,7.228400000000001,7.014415806945754,6.5,28.0
5032,2002-09-29,DET,NO,26.0,21.0,1350.711,1541.889,0.32599863219455355,0.6740013678054464,1351.75784739,1540.98191075,0.37640290050399994,0.6235970994960001,5.047119999999995,3.508018002156492,9.0,-5.0
5033,2002-09-29,GB,CAR,17.0,14.0,1577.93,1441.8729999999998,0.7608557986328104,0.2391442013671896,1568.96837842,1443.39759542,0.7603461058740001,0.239653894126,-8.042279999999998,-8.022829373121567,-6.5,-3.0
5034,2002-09-29,JAX,NYJ,28.0,3.0,1494.6170000000002,1495.875,0.5907165750859004,0.4092834249140997,1480.651449,1470.76151639,0.652768447572,0.347231552428,-2.5496799999999977,-4.38623955273582,-3.5,-25.0
5035,2002-09-29,KC,MIA,48.0,30.0,1452.225,1595.3110000000001,0.3894798544771794,0.6105201455228206,1441.85413062,1589.63832756,0.35962471265900003,0.640375287341,3.1234399999999996,4.009360573748841,3.0,-18.0
5036,2002-09-29,OAK,TEN,52.0,25.0,1615.989,1485.829,0.7546246263997465,0.2453753736002535,1593.10569054,1470.74102557,0.772227218062,0.227772781938,-7.806400000000005,-8.483892458081318,-6.5,-27.0
5037,2002-09-29,PHI,HOU,35.0,17.0,1642.7879999999998,1292.9360000000001,0.9159138219649098,0.08408617803509022,1622.52420361,1327.77339515,0.912867665126,0.08713233487399996,-16.594080000000012,-16.323655555076087,-19.0,-18.0
5038,2002-09-29,PIT,CLE,16.0,13.0,1549.839,1473.9370000000001,0.6923432429168166,0.3076567570831834,1534.99036374,1508.54741065,0.614955662986,0.385044337014,-5.63608,-3.2533290357449727,-6.0,-3.0
5039,2002-09-29,LAC,NE,21.0,14.0,1490.483,1670.016,0.34089576303583746,0.6591042369641625,1521.98969528,1609.17705842,0.42618302162,0.57381697838,4.581320000000005,2.06683600036901,3.0,-7.0
5040,2002-09-29,SEA,MIN,48.0,23.0,1434.776,1392.634,0.6494810594071884,0.35051894059281163,1436.99298395,1422.66873152,0.635729954878,0.36427004512199995,-4.285680000000003,-3.869587453418861,-3.0,-25.0
5041,2002-09-29,LAR,DAL,10.0,13.0,1572.6070000000002,1414.644,0.7830412613709778,0.21695873862902212,1552.17359064,1411.54609128,0.753578998242,0.246421001758,-8.918519999999997,-7.767217083202271,-12.0,3.0
5042,2002-09-30,BAL,DEN,34.0,23.0,1508.861,1568.1789999999999,0.5081763263860959,0.4918236736139041,1441.43918891,1595.19897331,0.39740260596999993,0.60259739403,-0.22728000000000168,2.8927446165760298,9.0,-11.0
5043,2002-10-06,ATL,TB,6.0,20.0,1435.65,1600.217,0.3605094382149127,0.6394905617850873,1452.50930483,1586.37889375,0.438917728902,0.561082271098,3.982679999999998,1.7062947657841188,-2.5,14.0
5044,2002-10-06,BUF,OAK,31.0,49.0,1440.5,1631.009,0.3268453699959157,0.6731546300040843,1462.49796347,1606.95063844,0.40010989585699996,0.599890104143,5.020360000000004,2.8142784795716356,3.0,18.0
5045,2002-10-06,CAR,ARI,13.0,16.0,1435.7979999999998,1455.503,0.564817940639773,0.4351820593602271,1437.30814476,1453.26867748,0.565035176681,0.434964823319,-1.8118000000000065,-1.8179416012465786,-5.0,3.0
5046,2002-10-06,CLE,BAL,21.0,26.0,1465.92,1533.241,0.4966598621865613,0.5033401378134388,1498.25232064,1472.40506774,0.6459445888359999,0.354055411164,0.0928399999999945,-4.177984450892914,-6.0,5.0
5047,2002-10-06,DAL,NYG,17.0,21.0,1438.8029999999999,1482.986,0.5299222733124913,0.4700777266875087,1434.46242061,1467.28476914,0.551092040759,0.44890795924099997,-0.8326800000000005,-1.4250693294057581,1.5,4.0
5048,2002-10-06,DEN,LAC,26.0,9.0,1543.799,1519.399,0.6258907032256271,0.3741092967743729,1564.23309448,1546.42805062,0.607853844587,0.39214615541299996,-3.5760000000000023,-3.0456193013148067,-6.5,-17.0
5049,2002-10-06,IND,CIN,28.0,21.0,1505.329,1322.009,0.8068147984464672,0.1931852015535328,1538.30106509,1349.20699067,0.823402672113,0.176597327887,-9.932799999999995,-10.698050305673048,-13.5,-7.0
5050,2002-10-06,JAX,PHI,28.0,25.0,1520.536,1646.954,0.4125217171122773,0.5874782828877227,1502.20349514,1626.85244807,0.39561751277199997,0.6043824872279999,2.4567199999999962,2.9445818138583477,3.0,-3.0
5051,2002-10-06,MIA,NE,26.0,13.0,1558.035,1641.099,0.474027213353744,0.5259727866462561,1550.12724742,1584.73870307,0.502401012871,0.497598987129,0.722559999999994,-0.06673629798527905,-3.0,-13.0
5052,2002-10-06,NO,PIT,32.0,29.0,1516.266,1557.855,0.533640239606631,0.46635976039336896,1517.70737833,1545.28545374,0.6569518907249999,0.343048109275,-0.9364400000000032,-4.514856589582708,-3.0,-3.0
5053,2002-10-06,NYJ,KC,25.0,29.0,1469.9560000000001,1489.501,0.565044316018003,0.434955683981997,1449.20947026,1481.36521076,0.5208200721440001,0.4791799278560001,-1.8181999999999985,-0.5790255291224907,3.0,4.0
5054,2002-10-06,SF,LAR,37.0,13.0,1557.259,1548.4479999999999,0.6046528544810236,0.3953471455189764,1567.01163567,1529.25726132,0.812563891435,0.18743610856500004,-2.9524399999999997,-10.192068163157206,-6.0,-24.0
5055,2002-10-07,CHI,GB,21.0,34.0,1526.5479999999998,1584.005,0.5108535443939332,0.4891464556060669,1495.66138206,1575.05782908,0.464691462322,0.535308537678,-0.30171999999999477,0.9830316269452769,-1.0,13.0
5056,2002-10-13,CIN,PIT,7.0,34.0,1314.789,1545.0610000000001,0.2786069537103693,0.7213930462896307,1342.65859462,1536.23830617,0.410089229517,0.589910770483,6.610879999999997,2.5265273964373662,6.5,27.0
5057,2002-10-13,DAL,CAR,14.0,13.0,1421.582,1419.809,0.5949281747890229,0.40507182521097707,1416.43145929,1421.31157929,0.594203774263,0.405796225737,-2.6709200000000055,-2.6500384421364127,-2.0,-1.0
5058,2002-10-13,DEN,MIA,22.0,24.0,1564.5810000000001,1586.027,0.5623529656971975,0.4376470343028025,1586.14374542,1576.37118997,0.586453676431,0.413546323569,-1.7421599999999942,-2.42735278224399,-3.5,2.0
5059,2002-10-13,HOU,BUF,24.0,31.0,1288.77,1422.2910000000002,0.402649260423109,0.597350739576891,1323.44515069,1439.66615134,0.373337829269,0.6266621707310001,2.7408399999999995,3.5989036920789177,7.0,7.0
5060,2002-10-13,IND,BAL,22.0,20.0,1512.549,1551.02,0.5381042752212074,0.4618957247787926,1544.84946114,1496.70636966,0.658113340578,0.34188665942199997,-1.0611600000000005,-4.550696635125082,-6.5,-2.0
5061,2002-10-13,MIN,DET,31.0,24.0,1370.854,1376.3339999999998,0.5848279434580064,0.4151720565419936,1399.93198555,1375.03237981,0.53344791229,0.46655208771000006,-2.3808000000000016,-0.9310701227718441,-4.5,-7.0
5062,2002-10-13,NE,GB,10.0,28.0,1613.108,1611.0610000000001,0.5953082221515692,0.4046917778484308,1558.49476053,1599.31381813,0.538435090506,0.461564909494,-2.6818800000000014,-1.0704091445467985,-4.5,18.0
5063,2002-10-13,NYG,ATL,10.0,17.0,1500.207,1416.97,0.7012632846468202,0.2987367153531798,1485.31573045,1429.18924914,0.772223494325,0.227776505675,-5.929480000000004,-8.483745350904737,-6.0,7.0
5064,2002-10-13,LAC,KC,35.0,34.0,1498.618,1508.0729999999999,0.5792615503653056,0.4207384496346944,1524.51739968,1498.24080076,0.583218322423,0.416781677577,-2.2217999999999933,-2.3347606552130724,-3.0,-1.0
5065,2002-10-13,LAR,OAK,28.0,13.0,1523.8229999999999,1649.2179999999998,0.4139495996827017,0.5860504003172983,1518.44307761,1629.78245057,0.266139294285,0.7338607057150001,2.415800000000001,7.048074132102963,7.0,-15.0
5066,2002-10-13,TB,CLE,17.0,3.0,1618.8970000000002,1448.141,0.7952913257733651,0.20470867422663488,1609.69894943,1473.95101873,0.749684070318,0.250315929682,-9.430239999999996,-7.6222367131676245,-7.5,-14.0
