,date,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,score1,score2,date_asdate,elo_spread,qb_spread,game_info
7876,1986-09-14,LAR,SF,1564.705,1630.139,0.4993754241183844,0.5006245758816157,1565.14321799,1626.33112812,0.634680760315,0.365319239685,16.0,13.0,1986-09-14,0.01735999999999707,-3.8381246115404393,09/14/1986 LAR-SF
7877,1986-09-14,TB,MIN,1346.047,1421.96,0.4843000933698806,0.5156999066301193,1348.92470157,1423.96416852,0.46339162141400003,0.5366083785860001,10.0,23.0,1986-09-14,0.4365200000000016,1.0193483584720668,09/14/1986 TB-MIN
7878,1986-09-14,TEN,CLE,1431.5320000000002,1483.7120000000002,0.5184410944448195,0.4815589055551806,1432.76572567,1485.5932997000002,0.511120899045,0.488879100955,20.0,23.0,1986-09-14,-0.5127999999999975,-0.3091546717821193,09/14/1986 TEN-CLE
7879,1986-09-14,MIA,IND,1567.6879999999999,1408.0710000000001,0.7846544342935368,0.21534556570646324,1564.72654439,1394.6621056,0.796159024918,0.20384097508200005,30.0,10.0,1986-09-14,-8.984680000000006,-9.467333349087184,09/14/1986 MIA-IND
7880,1986-09-14,CIN,BUF,1480.3670000000002,1344.2920000000001,0.7608746515549244,0.2391253484450756,1488.60340686,1348.88350644,0.7349939676639999,0.26500603233599995,36.0,33.0,1986-09-14,-8.043000000000001,-7.088448236819837,09/14/1986 CIN-BUF
7881,1986-09-14,ATL,ARI,1458.836,1406.809,0.6623225592113919,0.3376774407886081,1467.87295256,1412.82224599,0.674043337952,0.325956662048,33.0,13.0,1986-09-14,-4.6810800000000015,-5.048447341459905,09/14/1986 ATL-ARI
7882,1986-09-14,NO,GB,1384.869,1446.4160000000002,0.5049691028481174,0.4950308971518826,1381.89033447,1449.30362802,0.493416659046,0.5065833409539999,24.0,10.0,1986-09-14,-0.13811999999999786,0.18299352869104374,09/14/1986 NO-GB
7883,1986-09-14,CHI,PHI,1706.408,1452.014,0.8627806394668787,0.13721936053312134,1697.91816213,1436.96047319,0.774440435082,0.225559564918,13.0,10.0,1986-09-14,-12.775759999999998,-8.57162835309588,09/14/1986 CHI-PHI
7884,1986-09-14,NYG,LAC,1567.036,1549.494,0.6166019531773419,0.3833980468226581,1564.25907464,1554.20648071,0.584459618943,0.41554038105700003,20.0,7.0,1986-09-14,-3.3016800000000064,-2.3702604300505894,09/14/1986 NYG-LAC
7885,1986-09-14,SEA,KC,1567.4589999999998,1507.379,0.6726110597392607,0.3273889402607393,1567.28811969,1504.61300964,0.683864804631,0.31613519536900003,23.0,17.0,1986-09-14,-5.003200000000004,-5.361558473368839,09/14/1986 SEA-KC
7886,1986-09-14,DET,DAL,1476.105,1535.3629999999998,0.5082626499924758,0.4917373500075242,1477.37301096,1528.79547657,0.49015023109,0.50984976891,7.0,31.0,1986-09-14,-0.22968000000000036,0.27380824103153956,09/14/1986 DET-DAL
7887,1986-09-14,WSH,OAK,1581.2089999999998,1588.385,0.5824555094383108,0.4175444905616892,1584.16385741,1595.59656704,0.5674573876169999,0.432542612383,10.0,6.0,1986-09-14,-2.312960000000003,-1.8864696880261114,09/14/1986 WSH-OAK
7888,1986-09-15,PIT,DEN,1464.5410000000002,1593.981,0.4083123436424021,0.5916876563575979,1468.14198626,1593.61533342,0.383321593776,0.616678406224,10.0,21.0,1986-09-15,2.5776000000000012,3.303927298073425,09/15/1986 PIT-DEN
7889,1986-09-18,CLE,CIN,1498.171,1486.441,0.6086624565505949,0.39133754344940497,1499.81454105,1495.40320663,0.575994913457,0.424005086543,13.0,30.0,1986-09-18,-3.0691999999999977,-2.1287613061443107,09/18/1986 CLE-CIN
7890,1986-09-21,NE,SEA,1651.362,1579.515,0.6873490083750594,0.3126509916249406,1658.46768565,1578.88497415,0.6988739162090001,0.30112608379100003,31.0,38.0,1986-09-21,-5.473879999999998,-5.850407290996396,09/21/1986 NE-SEA
7891,1986-09-21,PHI,DEN,1448.692,1613.6960000000001,0.35992969547733583,0.6400703045226641,1431.26172039,1611.97634366,0.320379173795,0.679620826205,7.0,33.0,1986-09-21,4.000159999999997,5.225638428551013,09/21/1986 PHI-DEN
7892,1986-09-21,NYJ,MIA,1516.297,1579.586,0.5024623070283857,0.4975376929716143,1509.59239989,1575.93289616,0.488068702904,0.5119312970959999,51.0,45.0,1986-09-21,-0.06844000000000199,0.33169154261231903,09/21/1986 NYJ-MIA
7893,1986-09-21,SF,NO,1616.256,1411.639,0.8252082066029559,0.1747917933970441,1616.62563373,1409.38457033,0.750791306739,0.24920869326100006,26.0,17.0,1986-09-21,-10.784680000000003,-7.663296758808844,09/21/1986 SF-NO
7894,1986-09-21,DAL,ATL,1568.1689999999999,1478.359,0.7091290843927514,0.29087091560724865,1560.25225473,1486.64374373,0.6831063525259999,0.31689364747399995,35.0,37.0,1986-09-21,-6.192400000000009,-5.337196652082161,09/21/1986 DAL-ATL
7895,1986-09-21,OAK,NYG,1575.289,1586.54,0.5767398058028733,0.4232601941971267,1581.96576312,1585.61651452,0.616633320382,0.38336667961800003,9.0,14.0,1986-09-21,-2.149960000000001,-3.3026020023736193,09/21/1986 OAK-NYG
7896,1986-09-21,DET,TB,1443.299,1320.611,0.7465732627197678,0.25342673728023224,1445.91623279,1324.74642958,0.7545319841760001,0.245468015824,20.0,24.0,1986-09-21,-7.507519999999995,-7.802923870049056,09/21/1986 DET-TB
7897,1986-09-21,LAC,WSH,1529.99,1594.305,0.5009857929656263,0.4990142070343737,1532.84904083,1597.79466133,0.50204473382,0.49795526618,27.0,30.0,1986-09-21,-0.027399999999997232,-0.05683338018291002,09/21/1986 LAC-WSH
7898,1986-09-21,MIN,PIT,1447.396,1444.826,0.5960333235161813,0.4039666764838187,1448.1424405,1449.78097602,0.595363126123,0.404636873877,31.0,7.0,1986-09-21,-2.702799999999998,-2.6834636209085505,09/21/1986 MIN-PIT
7899,1986-09-21,KC,TEN,1495.3229999999999,1417.0739999999998,0.6952135145832066,0.30478648541679343,1493.01615518,1418.54448432,0.6504612762449999,0.34953872375499995,27.0,13.0,1986-09-21,-5.729960000000002,-4.315618411572631,09/21/1986 KC-TEN
7900,1986-09-21,BUF,ARI,1338.2179999999998,1387.286,0.5229119337969498,0.4770880662030502,1342.08370668,1394.05145482,0.5545879583760001,0.4454120416240001,17.0,10.0,1986-09-21,-0.6372799999999996,-1.5233357072223461,09/21/1986 BUF-ARI
7901,1986-09-21,IND,LAR,1396.1729999999998,1578.588,0.3371780949746181,0.6628219050253819,1383.45575383,1574.84871238,0.331257127935,0.6687428720649999,7.0,24.0,1986-09-21,4.696599999999998,4.881502942641213,09/21/1986 IND-LAR
7902,1986-09-22,GB,CHI,1419.6470000000002,1709.73,0.21489264286340698,0.785107357136593,1421.80939216,1703.61691493,0.30051828486,0.69948171514,12.0,25.0,1986-09-22,9.003320000000006,5.870487435643261,09/22/1986 GB-CHI
7903,1986-09-28,IND,NYJ,1377.67,1535.646,0.36930188961414295,0.6306981103858571,1365.31303497,1529.59122604,0.334405463887,0.665594536113,7.0,26.0,1986-09-28,3.7190399999999944,4.782982133607905,09/28/1986 IND-NYJ
7904,1986-09-28,MIA,SF,1560.237,1623.4260000000002,0.5026062148986286,0.4973937851013714,1555.93407001,1627.18277179,0.615646123022,0.3843538769780001,16.0,31.0,1986-09-28,-0.07244000000000729,-3.2735981236518494,09/28/1986 MIA-SF
7905,1986-09-28,NYG,NO,1607.725,1404.4679999999998,0.8240761084640327,0.17592389153596732,1608.57532041,1398.82743227,0.844747989927,0.15525201007300005,20.0,17.0,1986-09-28,-10.730279999999999,-11.771038964491083,09/28/1986 NYG-NO
7906,1986-09-28,TB,ATL,1346.884,1495.12,0.3824540574058937,0.6175459425941063,1351.39696966,1502.62221827,0.328922371542,0.671077628458,20.0,23.0,1986-09-28,3.3294399999999946,4.9548695714765705,09/28/1986 TB-ATL
7907,1986-09-28,BUF,KC,1357.9160000000002,1510.8210000000001,0.3761265572516471,0.6238734427483529,1360.29266415,1511.06250998,0.41218655797700005,0.587813442023,17.0,20.0,1986-09-28,3.5162,2.4663310167650834,09/28/1986 BUF-KC
7908,1986-09-28,CIN,CHI,1522.898,1720.02,0.3185257017056298,0.6814742982943702,1529.52542778,1718.48665308,0.298089493246,0.701910506754,7.0,44.0,1986-09-28,5.284880000000002,5.950961193465066,09/28/1986 CIN-CHI
7909,1986-09-28,DEN,NE,1636.39,1620.88,0.6138329594184443,0.3861670405815557,1631.91093265,1627.33240385,0.580690191176,0.419309808824,27.0,20.0,1986-09-28,-3.2203999999999997,-2.2625514921422245,09/28/1986 DEN-NE
7910,1986-09-28,MIN,GB,1472.628,1409.3570000000002,0.6766430874748951,0.3233569125251049,1473.42111212,1406.939654,0.7014503673100001,0.29854963269,42.0,7.0,1986-09-28,-5.130839999999999,-5.935686492393495,09/28/1986 MIN-GB
7911,1986-09-28,WSH,SEA,1608.2,1609.997,0.5899662150666236,0.4100337849333764,1611.72329258,1610.02025595,0.589941061317,0.410058938683,19.0,14.0,1986-09-28,-2.5281200000000013,-2.527397469505747,09/28/1986 WSH-SEA
7912,1986-09-28,CLE,DET,1461.714,1417.026,0.6528102136323666,0.3471897863676334,1465.6923199,1419.26569272,0.655706151859,0.34429384814099995,24.0,21.0,1986-09-28,-4.387519999999996,-4.476479927566711,09/28/1986 CLE-DET
7913,1986-09-28,PHI,LAR,1425.9979999999998,1597.092,0.3518935694591335,0.6481064305408666,1411.32713139,1592.99143124,0.326208309592,0.673791690408,34.0,20.0,1986-09-28,4.24376,5.040490095360792,09/28/1986 PHI-LAR
7914,1986-09-28,TEN,PIT,1401.575,1419.595,0.5672005821622798,0.43279941783772025,1400.49812952,1424.5023044000002,0.573004315929,0.426995684071,16.0,22.0,1986-09-28,-1.8792,-2.0437505245949614,09/28/1986 TEN-PIT
7915,1986-09-28,OAK,LAC,1554.104,1516.095,0.6440457309755244,0.3559542690244756,1559.00695723,1518.92040958,0.635187947733,0.36481205226700003,17.0,13.0,1986-09-28,-4.120360000000002,-3.853329142457584,09/28/1986 OAK-LAC
7916,1986-09-29,ARI,DAL,1367.5870000000002,1551.4089999999999,0.3353703744861309,0.6646296255138691,1375.84249735,1544.27378019,0.315354760973,0.6846452390269999,7.0,31.0,1986-09-29,4.752880000000007,5.3866592070856685,09/29/1986 ARI-DAL
7917,1986-10-05,CHI,MIN,1741.88,1494.526,0.857911904209586,0.14208809579041404,1738.79952816,1493.46621546,0.850012904471,0.14998709552900005,23.0,0.0,1986-10-05,-12.49416,-12.053945981246786,10/05/1986 CHI-MIN
7918,1986-10-05,PIT,CLE,1442.151,1470.8829999999998,0.5520050884855611,0.4479949115144389,1447.33282877,1474.77608922,0.512186943874,0.487813056126,24.0,27.0,1986-10-05,-1.450719999999999,-0.33880134150337843,10/05/1986 PIT-CLE
7919,1986-10-05,SF,IND,1651.32,1356.44,0.8881156088315559,0.11188439116844406,1662.64046726,1346.31009905,0.857075191371,0.14292480862900006,35.0,14.0,1986-10-05,-14.39519999999999,-12.446580879204339,10/05/1986 SF-IND
7920,1986-10-05,DEN,DAL,1651.8829999999998,1571.8929999999998,0.6973329291540254,0.3026670708459745,1648.91241543,1563.40450584,0.7773042426369999,0.222695757363,29.0,14.0,1986-10-05,-5.799600000000002,-8.686065518424416,10/05/1986 DEN-DAL
7921,1986-10-05,GB,CIN,1387.4589999999998,1501.0379999999998,0.4305412517485615,0.5694587482514386,1386.89455067,1509.2125527,0.384394403103,0.615605596897,28.0,34.0,1986-10-05,1.943159999999994,3.2724080650222493,10/05/1986 GB-CIN
7922,1986-10-05,KC,OAK,1520.849,1565.049,0.5298978958926076,0.4701021041073924,1522.17918659,1570.25718128,0.515627050972,0.484372949028,17.0,24.0,1986-10-05,-0.8320000000000001,-0.434492998882559,10/05/1986 KC-OAK
7923,1986-10-05,NE,MIA,1605.3870000000002,1532.344,0.6888266273930094,0.31117337260699063,1610.33092108,1520.47637454,0.718264448659,0.28173555134100003,34.0,7.0,1986-10-05,-5.521719999999996,-6.503083493194657,10/05/1986 NE-MIA
7924,1986-10-05,LAR,TB,1560.2120000000002,1336.6670000000001,0.8403719995199731,0.1596280004800269,1554.28092493,1342.76342,0.839861147525,0.16013885247500004,26.0,20.0,1986-10-05,-11.5418,-11.515372462319124,10/05/1986 LAR-TB
7925,1986-10-05,ARI,NYG,1347.1029999999998,1612.0729999999999,0.24028459684520975,0.7597154031547902,1356.7117717,1612.37197302,0.229772504254,0.7702274957459999,6.0,13.0,1986-10-05,7.998800000000002,8.405135368398714,10/05/1986 ARI-NYG
7926,1986-10-05,NYJ,BUF,1556.875,1347.889,0.828806213358476,0.17119378664152396,1548.59416196,1349.17598754,0.8131771601119999,0.186822839888,14.0,13.0,1986-10-05,-10.959440000000006,-10.220083240339408,10/05/1986 NYJ-BUF
7927,1986-10-05,ATL,PHI,1505.3370000000002,1462.879,0.6498950615291632,0.3501049384708368,1511.25576793,1450.03763771,0.670623099972,0.32937690002799996,0.0,16.0,1986-10-05,-4.298320000000003,-4.940565936674086,10/05/1986 ATL-PHI
7928,1986-10-05,DET,TEN,1407.8570000000002,1379.019,0.6318531146010029,0.3681468853989971,1410.18192339,1377.66760515,0.6443813636300001,0.35561863636999996,24.0,13.0,1986-10-05,-3.753519999999998,-4.130535347857432,10/05/1986 DET-TEN
7929,1986-10-05,NO,WSH,1400.121,1622.483,0.2878501155643549,0.7121498844356451,1395.03077966,1626.00758145,0.243378430669,0.756621569331,6.0,14.0,1986-10-05,6.294479999999993,7.881546101624384,10/05/1986 NO-WSH
7930,1986-10-06,SEA,LAC,1595.714,1505.15,0.7100235382237974,0.2899764617762026,1595.73596709,1507.67018554,0.722007602624,0.277992397376,33.0,7.0,1986-10-06,-6.2225599999999925,-6.632141628594504,10/06/1986 SEA-LAC
7931,1986-10-12,IND,NO,1350.496,1388.316,0.5390355643911197,0.4609644356088803,1338.56922327,1385.21478815,0.541106070116,0.45889392988399996,14.0,17.0,1986-10-12,-1.0872000000000026,-1.145121485677321,10/12/1986 IND-NO
7932,1986-10-12,TEN,CHI,1361.471,1749.789,0.13456696805571186,0.8654330319442881,1360.7863916,1747.18434521,0.11592851769300001,0.8840714823070001,7.0,20.0,1986-10-12,12.93272,14.116753581090466,10/12/1986 TEN-CHI
7933,1986-10-12,SF,MIN,1657.264,1486.6170000000002,0.7951891553608925,0.20481084463910748,1670.38134305,1485.08139841,0.7403755189869999,0.25962448101299995,24.0,27.0,1986-10-12,-9.42588,-7.281702538987981,10/12/1986 SF-MIN
7934,1986-10-12,CLE,KC,1486.444,1498.601,0.5754661733563485,0.42453382664365147,1489.03181141,1500.62845537,0.593900073073,0.406099926927,20.0,7.0,1986-10-12,-2.1137199999999936,-2.641287477896303,10/12/1986 CLE-KC
7935,1986-10-12,NYG,PHI,1621.233,1501.596,0.7432359540279768,0.2567640459720232,1621.09480028,1490.2983531,0.722020947375,0.277979052625,35.0,3.0,1986-10-12,-7.385479999999998,-6.632603633396748,10/12/1986 NYG-PHI
7936,1986-10-12,GB,DET,1371.065,1425.405,0.5153361610895882,0.4846638389104118,1372.47097299,1427.06313694,0.472883016594,0.527116983406,14.0,21.0,1986-10-12,-0.42640000000000294,0.7544526780375514,10/12/1986 GB-DET
7937,1986-10-12,ATL,LAR,1466.62,1565.704,0.4511059315665014,0.5488940684334986,1470.99505254,1559.79207186,0.464882449628,0.5351175503719999,26.0,14.0,1986-10-12,1.3633600000000023,0.9776967036267039,10/12/1986 ATL-LAR
7938,1986-10-12,OAK,SEA,1587.297,1613.566,0.55550864315378,0.44449135684622,1591.80791249,1612.77608616,0.576848797333,0.423151202667,14.0,10.0,1986-10-12,-1.5492399999999993,-2.1530625913519317,10/12/1986 OAK-SEA
7939,1986-10-12,TB,ARI,1331.175,1337.943,0.5830265896076191,0.4169734103923809,1337.25227306,1347.98894444,0.590781225778,0.409218774222,19.0,30.0,1986-10-12,-2.3292799999999985,-2.551538166799992,10/12/1986 TB-ARI
7940,1986-10-12,MIA,BUF,1512.8310000000001,1345.7779999999998,0.7917991374841312,0.2082008625158688,1502.99240709,1346.85556112,0.765666341713,0.23433365828700006,27.0,14.0,1986-10-12,-9.282119999999995,-8.227278137846811,10/12/1986 MIA-BUF
7941,1986-10-12,LAC,DEN,1487.2979999999998,1667.629,0.3398643889018091,0.6601356110981909,1490.63006646,1660.15189431,0.303823631421,0.6961763685789999,14.0,31.0,1986-10-12,4.613239999999996,5.76156363133093,10/12/1986 LAC-DEN
7942,1986-10-12,DAL,WSH,1556.1470000000002,1634.2879999999998,0.4810975936687958,0.5189024063312042,1552.16502696,1635.82357296,0.364418044529,0.635581955471,30.0,6.0,1986-10-12,0.5256400000000017,3.8651469676936068,10/12/1986 DAL-WSH
7943,1986-10-12,NE,NYJ,1624.9,1558.985,0.6799642072756903,0.3200357927243097,1627.81488853,1550.91458837,0.74481998842,0.25518001158000003,24.0,31.0,1986-10-12,-5.236600000000007,-7.4432747248279965,10/12/1986 NE-NYJ
7944,1986-10-13,CIN,PIT,1517.432,1426.589,0.7103540971076312,0.2896459028923688,1523.63613038,1433.07710658,0.706537736343,0.293462263657,24.0,22.0,1986-10-13,-6.233720000000002,-6.105329589933665,10/13/1986 CIN-PIT
7945,1986-10-19,ATL,SF,1495.221,1632.5720000000001,0.3973579639647991,0.6026420360352011,1498.75445309,1648.0019562999998,0.44796710288900005,0.552032897111,10.0,10.0,1986-10-19,2.894039999999994,1.451501394219975,10/19/1986 ATL-SF
7946,1986-10-19,BUF,IND,1335.838,1335.364,0.5931248756064964,0.4068751243935036,1335.54464027,1323.36877788,0.606641343275,0.393358656725,24.0,13.0,1986-10-19,-2.6189599999999986,-3.01029267858499,10/19/1986 BUF-IND
7947,1986-10-19,CLE,GB,1508.326,1349.5279999999998,0.7838567401899573,0.21614325981004268,1509.84163211,1352.97149658,0.7924531784909999,0.20754682150899995,14.0,17.0,1986-10-19,-8.951919999999998,-9.309720399188148,10/19/1986 CLE-GB
7948,1986-10-19,NO,TB,1403.4479999999999,1301.411,0.7234304860786349,0.2765695139213651,1400.41523354,1307.01482173,0.6793380329009999,0.320661967099,38.0,7.0,1986-10-19,-6.681479999999999,-5.216615630925442,10/19/1986 NO-TB
7949,1986-10-19,PHI,DAL,1485.031,1589.754,0.44308179968884304,0.5569182003111569,1472.22168346,1594.96194641,0.499406181976,0.5005938180239999,14.0,17.0,1986-10-19,1.5889199999999968,0.016505088789017255,10/19/1986 PHI-DAL
7950,1986-10-19,SEA,NYG,1599.506,1637.799,0.5383589401209583,0.4616410598790417,1599.48066833,1639.17146992,0.538220506113,0.461779493887,17.0,12.0,1986-10-19,-1.0682800000000021,-1.0644095500140578,10/19/1986 SEA-NYG
7951,1986-10-19,MIN,CHI,1511.31,1755.981,0.26225722653462696,0.7377427734653729,1507.46078516,1752.45730884,0.3163974222,0.6836025778,23.0,7.0,1986-10-19,7.186840000000005,5.353132083890173,10/19/1986 MIN-CHI
7952,1986-10-19,KC,LAC,1476.719,1468.63,0.6036589013092343,0.3963410986907657,1479.81863468,1474.1460484000002,0.588552381191,0.4114476188090001,42.0,41.0,1986-10-19,-2.923559999999997,-2.487529086019399,10/19/1986 KC-LAC
7953,1986-10-19,MIA,OAK,1522.771,1601.3570000000002,0.4804581337741127,0.5195418662258873,1514.30332794,1605.10333032,0.48639748350699996,0.513602516493,28.0,30.0,1986-10-19,0.5434400000000009,0.3781731780718183,10/19/1986 MIA-OAK
7954,1986-10-19,LAR,DET,1537.1029999999998,1446.942,0.7095456705072825,0.29045432949271754,1532.03267131,1446.56261335,0.682794574596,0.317205425404,14.0,10.0,1986-10-19,-6.2064400000000015,-5.327191277259866,10/19/1986 LAR-DET
7955,1986-10-19,CIN,TEN,1523.375,1355.279,0.7927871809526841,0.20721281904731592,1529.66582286,1355.51342797,0.783996605874,0.216003394126,31.0,28.0,1986-10-19,-9.323840000000004,-8.95765771376871,10/19/1986 CIN-TEN
7956,1986-10-19,WSH,ARI,1600.682,1367.7060000000001,0.8475208711731619,0.15247912882683812,1593.0266535,1378.22639577,0.8389403360240001,0.16105966397600002,28.0,21.0,1986-10-19,-11.919040000000006,-11.46790859175764,10/19/1986 WSH-ARI
7957,1986-10-19,PIT,NE,1420.646,1594.832,0.3478450330226183,0.6521549669773816,1427.04741409,1593.97655994,0.35538893867399995,0.644611061326,0.0,34.0,1986-10-19,4.3674400000000055,4.137501554335857,10/19/1986 PIT-NE
7958,1986-10-20,NYJ,DEN,1589.0539999999999,1686.297,0.4537313443026868,0.5462686556973132,1584.75291696,1676.63591238,0.33385274942800003,0.6661472505720001,22.0,10.0,1986-10-20,1.2897199999999978,4.800244520786629,10/20/1986 NYJ-DEN
7959,1986-10-26,LAR,ATL,1545.836,1498.351,0.6564504155403963,0.3435495844596037,1541.66029943,1500.34137715,0.664175265905,0.335824734095,14.0,7.0,1986-10-26,-4.499399999999996,-4.738720300033173,10/26/1986 LAR-ATL
7960,1986-10-26,KC,TB,1482.037,1283.594,0.8200224816705893,0.17997751832941067,1485.36570859,1286.03207906,0.862153559047,0.13784644095300005,27.0,20.0,1986-10-26,-10.537719999999997,-12.739025084421023,10/26/1986 KC-TB
7961,1986-10-26,NYJ,NO,1617.493,1421.265,0.8181329973682471,0.18186700263175293,1620.89720316,1421.3979762,0.842030069893,0.157969930107,28.0,23.0,1986-10-26,-10.449119999999995,-11.628050799231572,10/26/1986 NYJ-NO
7962,1986-10-26,PIT,CIN,1397.0810000000001,1528.569,0.4054672507135505,0.5945327492864495,1402.91158253,1535.10141153,0.40767302136600003,0.592326978634,30.0,9.0,1986-10-26,2.6595200000000028,2.5959926688705512,10/26/1986 PIT-CIN
7963,1986-10-26,CHI,DET,1710.46,1438.2079999999999,0.8745035156340408,0.12549648436595895,1711.21250538,1436.93498524,0.8782901259270001,0.12170987407300005,13.0,7.0,1986-10-26,-13.490079999999983,-13.732994995092657,10/26/1986 CHI-DET
7964,1986-10-26,DAL,ARI,1601.82,1362.121,0.8524551547391752,0.1475448452608248,1608.80582936,1372.30037477,0.861990525539,0.13800947446099998,37.0,6.0,1986-10-26,-12.187959999999993,-12.729497444298453,10/26/1986 DAL-ARI
7965,1986-10-26,DEN,SEA,1657.8570000000002,1615.85,0.6493041227257161,0.35069587727428386,1640.49162618,1615.83085919,0.616792363659,0.383207636341,20.0,13.0,1986-10-26,-4.280280000000003,-3.3072773332736007,10/26/1986 DEN-SEA
7966,1986-10-26,MIN,CLE,1556.8310000000001,1484.132,0.6884020188057192,0.31159798119428084,1548.70558862,1485.27075568,0.681083077854,0.318916922146,20.0,23.0,1986-10-26,-5.507959999999993,-5.272360414089855,10/26/1986 MIN-CLE
7967,1986-10-26,GB,SF,1373.723,1629.442,0.2501398021965742,0.7498601978034258,1377.542373,1646.41503224,0.377239478319,0.6227605216809999,17.0,31.0,1986-10-26,7.628760000000002,3.4832630107951887,10/26/1986 GB-SF
7968,1986-10-26,IND,MIA,1315.727,1512.279,0.3192383623945211,0.6807616376054789,1304.46620387,1503.66181397,0.304144963104,0.6958550368959999,13.0,17.0,1986-10-26,5.2620799999999965,5.75101034588196,10/26/1986 IND-MIA
7969,1986-10-26,BUF,NE,1355.474,1618.3970000000002,0.2424422244730768,0.7575577755269233,1354.44721429,1618.11239151,0.23838065987799997,0.7616193401219999,3.0,23.0,1986-10-26,7.9169199999999975,8.071471137577774,10/26/1986 BUF-NE
7970,1986-10-26,PHI,LAC,1472.964,1463.3120000000001,0.6058095407587593,0.3941904592412408,1458.37780051,1468.59897448,0.692044924669,0.307955075331,23.0,7.0,1986-10-26,-2.98608,-5.626350751567703,10/26/1986 PHI-LAC
7971,1986-10-26,TEN,OAK,1350.0839999999998,1611.849,0.2436686267175311,0.7563313732824689,1350.0778392999998,1615.74484429,0.250508042679,0.7494919573209999,17.0,28.0,1986-10-26,7.870599999999995,7.615124851324372,10/26/1986 TEN-OAK
7972,1986-10-27,NYG,WSH,1621.454,1606.267,0.613392125063701,0.386607874936299,1622.82127906,1598.9526744999998,0.59546412829,0.4045358717100001,27.0,20.0,1986-10-27,-3.2074799999999972,-2.686377053447858,10/27/1986 NYG-WSH
7973,1986-11-02,NE,ATL,1631.941,1484.7579999999998,0.7723139675839276,0.22768603241607244,1631.40800628,1487.08847583,0.779217346163,0.220782653837,25.0,17.0,1986-11-02,-8.487319999999999,-8.763098599913038,11/02/1986 NE-ATL
7974,1986-11-02,PIT,GB,1434.981,1361.256,0.68966749967785,0.31033250032215004,1440.64280726,1357.88864833,0.693067505385,0.30693249461500005,27.0,3.0,1986-11-02,-5.548999999999996,-5.659722690856475,11/02/1986 PIT-GB
7975,1986-11-02,OAK,DEN,1622.965,1671.766,0.523295357260946,0.47670464273905394,1627.20308188,1655.8515175999999,0.5178477584610001,0.4821522415390001,10.0,21.0,1986-11-02,-0.6479599999999948,-0.496286569035019,11/02/1986 OAK-DEN
7976,1986-11-02,WSH,MIN,1590.754,1536.47,0.6652221573685468,0.3347778426314532,1582.62687834,1528.6184729,0.640075531604,0.35992446839599995,44.0,38.0,1986-11-02,-4.771359999999995,-4.000317659292824,11/02/1986 WSH-MIN
7977,1986-11-02,TB,BUF,1276.9089999999999,1341.93,0.4999697785706913,0.5000302214293086,1281.0241612,1341.15159951,0.48058018882799997,0.519419811172,34.0,28.0,1986-11-02,0.0008399999999989759,0.5400423407654317,11/02/1986 TB-BUF
7978,1986-11-02,DET,CIN,1433.973,1490.67,0.5119467033006567,0.4880532966993433,1432.83766948,1497.3701867999998,0.499965082131,0.500034917869,17.0,24.0,1986-11-02,-0.3321199999999941,0.0009705368224757557,11/02/1986 DET-CIN
7979,1986-11-02,MIA,TEN,1521.975,1338.9679999999998,0.8065338104439274,0.19346618955607264,1512.85130731,1338.61960171,0.809657683246,0.19034231675400004,28.0,7.0,1986-11-02,-9.920279999999993,-10.060257447075658,11/02/1986 MIA-TEN
7980,1986-11-02,NYG,DAL,1636.967,1610.8029999999999,0.6282653156142199,0.37173468438578,1639.14707522,1617.16302114,0.591570701598,0.408429298402,17.0,14.0,1986-11-02,-3.6465599999999982,-2.5742362949401896,11/02/1986 NYG-DAL
7981,1986-11-02,LAC,KC,1441.7089999999998,1488.721,0.5258637077418921,0.474136292258108,1452.19756332,1490.37362646,0.36476366571400004,0.635236334286,23.0,24.0,1986-11-02,-0.7195200000000025,3.854780150478619,11/02/1986 LAC-KC
7982,1986-11-02,NO,SF,1415.44,1641.9089999999999,0.28302813689262885,0.7169718631073712,1416.39780161,1666.06875691,0.374775109131,0.625224890869,23.0,10.0,1986-11-02,6.458760000000001,3.5562483219286194,11/02/1986 NO-SF
7983,1986-11-02,IND,CLE,1306.031,1504.493,0.3168536689012186,0.6831463310987814,1295.27671053,1505.3578714000002,0.2852222274,0.7147777726000001,9.0,24.0,1986-11-02,5.33848,6.38380274718369,11/02/1986 IND-CLE
7984,1986-11-02,ARI,PHI,1353.138,1494.567,0.391750336036295,0.608249663963705,1363.943183,1474.77921168,0.41611401051700003,0.583885989483,13.0,10.0,1986-11-02,3.0571600000000037,2.353851450576096,11/02/1986 ARI-PHI
7985,1986-11-02,SEA,NYJ,1601.942,1623.319,0.5624507180020761,0.4375492819979239,1600.47096777,1625.89737775,0.44245131623499995,0.557548683765,7.0,38.0,1986-11-02,-1.7449200000000011,1.6066768556904973,11/02/1986 SEA-NYJ
7986,1986-11-03,CHI,LAR,1714.695,1559.4289999999999,0.7803921373672521,0.2196078626327479,1715.30982113,1554.91320075,0.728984308699,0.271015691301,17.0,20.0,1986-11-03,-8.810639999999992,-6.875579901466875,11/03/1986 CHI-LAR
